id,src,txt
143260,books,"`` so bringing unwanted orphans into the country , virtually buying them and using them as human lab rats to experiment with genetic enhancement , psychic enhancement , and cancer does n't fall into the accepted regulations ?"
11178,books,"`` that we wound up in pandemonium the same night that jace and the others just happened to be there , pursuing a demon ?"
121068,books,rae couldnt keep the sarcasm out of her voice .
126003,books,`` do you think it 's awful of me to be so happy with julian after watching one of my best friends die ?
31763,books,"mira stamped her hoof in warning , but her eyes told shawna that she didnt feel any real danger in this mans heart ."
114272,books,`` they do n't want jace 's disappearance to throw them off the track of changing a bunch of stupid old laws ?
83764,books,"`` but , i mean , why else would they try to force him to give up his projects ?"
43349,books,"the truth was , rae didnt know who was at fault and who wasnt ."
105063,books,"`` what , sunning myself next to a castle in hungary while a prince brings me flowers ?"
160164,books,`` couples sneaking out to fondle each other between the hedges ?
