id,src,txt
114165,wiki,"In 2015, conservative blogs and Facebook pages started circulating a photo of hooded Klansmen supposedly marching at the convention."
71851,wiki,"For instance, in Detroit, a crowd burned and hanged effigies of the prisoners."
157892,wiki,"In late 2018, speculation began that O'Rourke might run in the 2020 United States presidential election."
91258,wiki,Thousands have attended a funeral in the Pakistani city of Quetta for victims of a suicide attack on a Shia Muslim procession.
151713,wiki,"First boat of each heat qualifies to the final, remainder goes to the repechage."
42609,wiki,"""It received a more mixed response from Trevor Quirk of The New Republic, who criticized what he perceived as the book's inconsistencies and Harris's willingness to belittle religious people.  "
98352,wiki,"In May 2009, the Nevada Supreme Court upheld Higgs' murder conviction in a majority decision."
47439,wiki,"When he returned to England, Steer established a studio in London and began to develop an impressionist style in which he depicted beach scenes and seascapes in a silvery translucent light."
166950,wiki,Reviews of Garrison's poetry have been mixed.  
73886,wiki,"In mid-July 2017, reporters in Washington, D.C. observed an increased security presence surrounding United States Senator Marco Rubio."
