id,src,txt
63413,books,"if youre reading this book and did not purchase it , or it was not purchased for your use only , then please return to your favorite ebook retailer and purchase your own copy ."
73804,books,"if youre reading this book and did not purchase it , or it was not purchased for your use only , then please return to smashwords.com and purchase your own copy ."
138534,books,"if youre reading this book and did not purchase it , or it was not purchased for your use only , then please return to smashwords.com and purchase your own copy ."
23937,books,"dirk snarls his lips , ugly and doesnt disappear ."
128474,books,he gets the fire going and cooks the bird hes caught .
50516,books,he grins with a devilishly smile swinging his skull at mccamy and sinfully proposes .
137998,books,"theres a guest bathroom just over there , she said and pointed to the restroom off the den ."
50810,books,"doboil smirks with a crooked lips , ugly as hico chuckles and nods his skull at the valid point ."
40961,books,"i want to know what kind of design , argus swings his baby blues at the cell then presents duck lips , ugly and comments in bass drum , snatching the cell back from tillys finger pads ."
147320,books,"physician present duck lips , ugly then orders to me ."
