id,src,txt
14374,qnli,"In the city, the population was spread out with 21.9% at age 19 and under, 14.3% from 20 to 24, 33.2% from 25 to 44, 20.4% from 45 to 64, and 10.1% who were 65 years of age or older."
12509,qnli,"In the city the population was spread out with 25.7% under the age of 18, 8.9% from 18 to 24, 31.0% from 25 to 44, 20.2% from 45 to 64, and 14.2% who were 65 years of age or older."
11223,qnli,"According to the 2010 Census, 343,837 (22.5%) were under the age of 18; 203,697 (13.3%) from 18 to 25; 434,385 (28.5%) from 25 to 44; 358,778 (23.5%) from 45 to 64; and 185,309 (12.1%) who were 65 years of age or older."
39794,qnli,"In the 2000 Census Oklahoma City's age composition was 25.5% under the age of 18, 10.7% from 18 to 24, 30.8% from 25 to 44, 21.5% from 45 to 64, and 11.5% who were 65 years of age or older."
22974,qnli,"The per capita income for the city was $15,402."
41843,qnli,"The per capita income for the city was $33,158."
8983,qnli,51.2% of all households are made up of individuals and 10.6% have someone living alone who is 65 years of age or older.
891,qnli,"There are 44,497 households, out of which 15.8% have children under the age of 18, 27.5% are married couples living together, 7.5% have a female householder with no husband present, and 62.3% are non-families."
17781,qnli,"Partly to allow these interstitials, Turner Classic Movies schedules its feature films either at the top of the hour or at :15, :30 or :45 minutes past the hour, instead of in timeslots of varying five-minute increments."
3101,qnli,37.2% of all households were made up of individuals and 15.4% had someone living alone who was 65 years of age or older.
