id,src,txt
120470,qqp,bsc in information technology and computing ?
105973,qqp,Which one is best and has the most scope? BSc biotechnology/microbiology or biochemistry
55570,qqp,"How was your day, random people of Quora?"
1720,qqp,Marriage
49725,qqp,Power grid executive trainee?
159573,qqp,How is LLm at Jindal global law school?
122565,qqp,Bachelor of Science Electrical engineering?
56232,qqp,GPA MCAT medical school?
34865,qqp,Did you like or dislike school?
162204,qqp,What colleges accept a student with a GPA below 2.0?
