id,src,txt
161130,books,"trehan prodded viktor with the blade he 'd managed to slip from his sword belt , the blade now pressed against viktor 's scrotum ."
34144,books,"four ten feet between us any time we have ten feet to give , pere-so jake had said out on the sidewalk , and even as they approached the maitre d 's platform , callahan was drifting to jake 's right , putting the required distance between them ."
65334,books,"she had beenyearning for a repeat performance since thatnight , andwas honest enough to admit it , at least to herself , as she wrapped her arms aroundhis neck , archingso that her br**sts pressed tightlyagainst him through their clothes ."
89425,books,"he leaned closer to zane , almost close enough to touch his cheek with his nose ."
157875,books,he deflated his umbrella as i struck again and our weapons met in mid-air .
22266,books,"still he inched closer to his friend , armed with the small dagger from his belt ."
56907,books,"as soon as they were undressed , ty dug his fingers into zane '' s hips and shoved him toward the bed ."
19235,books,"the bed shifted again , and zane was off the mattress and moving ."
163356,books,"mahmoud raised his ak , but the hand suddenly shot down and clasped the end of the barrel- help me , damn you !"
56117,books,"he managed to stop his hand from slamming the stake down into antonn 's chest just as she lunged up from the bed , surging toward him ."
