id,src,txt
113516,qqp,Do Indigo or Spicejet airlines allow you to carry a baby stroller as hand baggage which is not fitted in the baggage cabin?
103079,qqp,Do taxi drivers want you to sit in front seat or back seat when you are the only client?
145941,qqp,Does landing a biplane aircraft without flaps differ significantly from landing a monoplane aircraft with flaps?
55599,qqp,Whether you pass from a govt medical college or a private medical college does it matter for your future in the field?
6695,qqp,Have you ever been in a situation where you thought you might die? What happened and what did you do?
43805,qqp,"What does it mean for you if the rest of the PhD applicants at a university are getting their decisions (both admits and rejects), while you are still waiting to hear from them?"
6909,qqp,Have you ever been struck by lightning while riding a motorcycle? Have you ever known anyone to be struck by lightning while riding?
142599,qqp,"You are asked to join the British SAS, the US Navy SEALS and a special forces unit of your choice. Which unit do you to go with and why?"
106211,qqp,"I have liked a guy for 3 years. Recently, he told me that he likes me. He knows that I like him but recently, when my best friend found out, she said that she liked him. He told her that he likes her too but that he likes me more. I don't know if he is using me or if he actually likes me. What should I do?"
19720,qqp,Does minor shoulder dislocation affect your ability to do push ups? I'm able to lift dumbell and stuffs but not push ups?
