id,src,txt
31540,qnli,"Madonna said of her move to New York, ""It was the first time I'd ever taken a plane, the first time I'd ever gotten a taxi cab."
58604,qnli,"She described Sasha as being ""too aggressive, too strong, too sassy [and] too sexy"", stating, ""I'm not like her in real life at all."""
22136,qnli,"The band's drummer Roger Taylor commented; ""We never thought we would tour again, Paul [Rodgers] came along by chance and we seemed to have a chemistry."
25579,qnli,"However, the federal government rejected the version of a commonwealth that the government of Guam proposed, due to it having clauses incompatible with the Territorial Clause (Art."
22315,qnli,"At the same time, West announced that he was working on an album called The College Dropout, whose overall theme was to ""make your own decisions."
14648,qnli,"According to a Baptist historian who has researched the matter extensively, ""There is much debate over the centuries as to whether the Providence or Newport church deserved the place of 'first' Baptist congregation in America."
48774,qnli,"But [philosophers] obviously cannot quite bring [themselves] to believe that this is my opinion, let alone that it is right"""
41061,qnli,"Madonna later commented that ""the episode was a taste of my weakness, it showed me that I still could not save myself in spite of all the strong-girl show."
27349,qnli,"In 1997, Queen returned to the studio to record ""No-One but"
27450,qnli,"For example, in the case of the United States the Federal Reserve targets the federal funds rate, the rate at which member banks lend to one another overnight."
