id,src,txt
13379,wiki,"Habitat: coniferous and deciduous woodland, unimproved grassland, along hedgerows in farmland and at roadsides."
135849,wiki,At Goodwood Racecourse she finished third behind Most Beautiful and Redhead in the ten-furlong Nassau Stakes.
78486,wiki,Two King Edward VII Stakes at Royal Ascot in June.
41380,wiki,Racing over middle distances she finished fourth to Ursa Major at the Curragh in June and fourth again to Beach of Falesa at Killarney on 15 July.
41377,wiki,but was beaten a neck into second by the colt Ursa Major.
41375,wiki,"Eleven days later she started at odds of 5/2 for a similar event at Navan Racecourse and finished fifth, more than ten lengths behind the Aidan O'Brien-trained favourite Kissed."
95835,wiki,"Months of July and August are rainy because of monsoon, having around 150 mm (5.9 in) rainfall monthly."
9692,wiki,"Old Farmhouse, East Street dates from the mid 14th century and features crucks."
15800,wiki,"Galileo returned to Leopardstown in September for a much-anticipated Irish Champion Stakes in which he was matched against Fantastic Light again, this time over the shorter distance of one and a quarter miles."
135847,wiki,"She started at odds of 2/1 and produced a ""very smooth performance"" to win by a short-head from Redhead with La Dauphine in third."
