id,src,txt
75198,wiki,"The taxi driver, concerned that Schumacher intended to jump from the bridge, turns around and begs him: ""Don't do it buddy!"
146965,wiki,"The foreign policy power problem in the ""political science"" and in practical politics in the 18th Century, Duncker & Humblot, Berlin, 1986, ISBN 3-428-06052-0 (Habil font University of Cologne).Westfalica:The Duchy of Westphalia."
119747,wiki,The Treaty of Pont-à-Vendin was a treaty signed on 25 February 1212 at Pont-à-Vendin between king Philip II of France and the count (iure uxoris) and countess of Flanders.
146962,wiki,"Secularization, modernization and mediatization between old and new kingdom of law (ed.); Aschendorff, Münster, 2005, ISBN 3-402-05616-X.The Empire and its territorial states in the 17th and 18th Century (Mit-Hrsg., with Wolfgang Schmale), LIT, Münster, 2004, ISBN 3-8258-7414-1Irenics and Antikonfessionalismus in the 17th and 18th Century (ed.); Olms, Hildesheim, 2003, ISBN 3-487-11940-4.The Empire and Austria 1648-1740, LIT, Münster, 1999, ISBN 3-8258-4280-0.Josephinism."
184987,wiki,The third qualification match was held on the May 31 episode of Impact!
62110,wiki,Salmoni appears in the following TV shows: Jimmy Kimmel Live!
143993,wiki,Jana Duļevska (born 12 June 1980 in Riga) is a Latvian actress and television presenter.
100868,wiki,"Positions remained the same until lap 31, when Massa made his second and final pit stop of the race and emerged back into the fray in 14th place."
5866,wiki,Casteleone contacts his mobster cousin Tony Two-Toes (Joe Viterelli) & his two associates to help Kruger raid the docks.
33107,wiki,"Lynn Abbott & Doug Serott, Out of sight: The rise of African American popular music, 1889-1895, Univ."
