id,src,txt
13614,qnli,"Transcription is performed by an enzyme called an RNA polymerase, which reads the template strand in the 3' to 5' direction and synthesizes the RNA from 5' to 3'."
33623,qnli,"The Beaufighter had a maximum speed of 320 mph (510 km/h), an operational ceiling of 26,000 ft (7,900 m) and a climb rate of 2,500 ft (760 m) per minute."
18076,qnli,Angiosperms produce seeds enclosed in a structure such as a carpel or an ovary.
12642,qnli,A new Lord Mayor of Cork is chosen in a vote by the elected members of the council under a D'Hondt system count.
12728,qnli,"The Chicago Cubs have not won a World Series championship since 1908, and have not appeared in the Fall Classic since 1945, although between their postseason appearance in 1984 and their most recent in 2015, they have made the postseason seven times."
12361,qnli,"To the existing county boroughs of Barrow-in-Furness, Blackburn, Bolton, Bootle, Burnley, Bury, Liverpool, Manchester, Oldham, Preston, Rochdale, Salford, St Helens and Wigan were added Blackpool (1904), Southport (1905), and Warrington (1900)."
20395,qnli,CBC HD is available nationally via satellite and on digital cable as well as for free over-the-air using a regular TV antenna and a digital tuner (included in most new television sets) on the following channels:
46144,qnli,": Paris became a department in itself, and the administration of its suburbs was divided between the three departments surrounding it."
28908,qnli,"He was rated as a midshipman aboard HMS Collingwood on 15 September 1913, and spent three months in the Mediterranean."
35149,qnli,"Carnaval de Solsona takes place in Solsona, Lleida."
