id,src,txt
163309,wiki,"At the end of every episode of ""VH-1's Top 20 Countdown"" host Jim Shearer always says ""I'm Jim Shearer, and I'll see yinz later."
133274,wiki,"In the lower secondary school system, students either attend a two-year middle school followed by a two-year pre-apprenticeship or they attend a four-year program to prepare for higher education."
133265,wiki,"In 2000, there were 24 workers who commuted away from the municipality."
144338,wiki,"Adonis :  according to Stearn's Dictionary of Plant Names, the genus names derives from the Adonis, a Greek deity: ""The flower is supposed to have sprung from the blood of Adonis who was gored to death by a wild boar."
109525,wiki,In 2008 the total number of full-time equivalent jobs was 27.  
88312,wiki,"Standard English allows use of logophors in some contexts: for example, ""John was angry."
109505,wiki,"As of  2000, there were 189 people who were single and never married in the municipality.  "
64531,wiki,"For his part, Joe indicated he has no problem with unions per se, stating ""Private unions, such as the UAW, is a choice between employees and employers."
5560,wiki,"Krásný Dvůr (German: Schönhof)(translate to English: Pretty Park) is a village in the Ústí nad Labem Region, Czech Republic."
73854,wiki,The gens Priscia was an obscure plebeian family at ancient Rome.
