id,src,txt
41721,books,chewy nodded and she continued .
42026,books,there was an awkward silence before he continued .
130188,books,there was a long pause before he continued .
139036,books,"said dylan , and though irene shushed him , he continued ."
123125,books,lexia was n't sure why and he continued before she could question him .
133150,books,"rubi 's belly flooded with a fluttering , panicked sensation that made her nauseated , but she breathed through it and went on ."
132056,books,his gaze shifted to ice and after a moment of scrutiny he continued .
60472,books,"taking a deep breath , she continued ."
112494,books,she turned her attention back to thomas and continued .
71999,books,anyx went on .
