id,src,txt
57005,qnli,The transepts and nave were continued by Adam Locke in the same style and completed in about 1230.
22753,qnli,"BBC Wales also produces a large amount of Welsh language programming for S4C, particularly news, sport and other programmes, especially the soap opera Pobol y Cwm ('People of the Valley')."
50012,qnli,"Aside from the dockyard in the town of Devonport, industries in Plymouth such as the gasworks, the railways and tramways and a number of small chemical works had begun to develop in the 19th century, continuing into the 20th century."
26791,qnli,"Other radio stations based in Mogadishu include Mustaqbal Media corporation and the Shabelle Media Network, the latter of which was in 2010 awarded the Media of the Year prize by the Paris-based journalism organisation, Reporters Without Borders (RSF)."
7305,qnli,"The ribbed vault over the north transept at Durham Cathedral in England, built from 1128 to 1133, is probably earlier still and was the first time pointed arches were used in a high vault."
19628,qnli,"In 1962 the modernist high rise of the Civic Centre was constructed, an architecturally significant example of mid twentieth century civic slab-and-tower set piece allowed to fall into disrepair by its owner Plymouth City Council but recently grade II listed by English Heritage to prevent its demolition."
1421,qnli,"There are also three cinemas: Reel Cinema at Derrys Cross, Plymouth Arts Centre at Looe Street and a Vue cinema at the Barbican Leisure Park."
1307,qnli,"Miami has a tropical monsoon climate (Köppen climate classification Am) with hot and humid summers and short, warm winters, with a marked drier season in the winter."
41326,qnli,"A manager role may also be filled by a ""valet"", typically an appealing female who may participate in love triangle storylines, ""damsel in distress"" situations, and scripted fights with female wrestlers."
34986,qnli,Development in the solar water heating sector progressed steadily throughout the 1990s and growth rates have averaged 20% per year since 1999.
