id,src,txt
105839,qqp,sss
125774,qqp,जिस स्थान का आपने भ्रमण किया है उसपर 50-60 शब्दों में प्रतिवेदन लिखिए?
142384,qqp,रिक्त स्थान भरो :-एक _____औरत _____पर बैठकर _____ गीत गा रही थी |उस _____ से दूर दूर तक _____ही दिखाई देती थी |इन पाँच खाली जगह पर एक ही शब्द आएगा
147251,qqp,Turning a life story into something romantic
124150,qqp,JEE Main 2015: How can I score 200+ in JEE-Mains if I am weak in math?
103518,qqp,"If blacks became the majority in the USA, how would they treat white people?"
61630,qqp,How much time do I have to devote for CAT preparation?
31179,qqp,How can I stop my shoes from squeaking?
114093,qqp,"X+y+z^4=30335/162, x^2+y^3+z^2=8681/72 &x^3+y^2+z=1055/12 find the value of x, y & z?"
18028,qqp,How can I stop my German Shepherd from throwing up?
