id,src,txt
120822,wiki,"Unexplained chronic diarrhea in HIV infection is due to many possible causes, including common bacterial (Salmonella, Shigella, Listeria or Campylobacter) and parasitic infections; and uncommon opportunistic infections such as cryptosporidiosis, microsporidiosis, Mycobacterium avium complex (MAC) and viruses, astrovirus, adenovirus, rotavirus and cytomegalovirus, (the latter as a course of colitis).In some cases, diarrhea may be a side effect of several drugs used to treat HIV, or it may simply accompany HIV infection, particularly during primary HIV infection."
62789,wiki,"The average household size was 2.49 and the average family size was 3.14.The population was spread out with 27.5% under the age of 18, 11.7% from 18 to 24, 29.2% from 25 to 44, 18.4% from 45 to 64, and 13.1% who were 65 years of age or older.  "
104822,wiki,"There were 81 families (66.9% of all households); the average family size was 2.56.The population was spread out with 29 people (11.1%) under the age of 18, 15 people (5.7%) aged 18 to 24, 42 people (16.1%) aged 25 to 44, 107 people (41.0%) aged 45 to 64, and 68 people (26.1%) who were 65 years of age or older.  "
82420,wiki,"There were 46 families (46.5% of all households); the average family size was 2.61.The population was spread out with 19 people (10.0%) under the age of 18, 13 people (6.8%) aged 18 to 24, 38 people (20.0%) aged 25 to 44, 80 people (42.1%) aged 45 to 64, and 40 people (21.1%) who were 65 years of age or older.  "
157315,wiki,Prasophyllum flavum was first formally described in 1810 by Robert Brown and the description was published in Prodromus Florae Novae Hollandiae et Insulae Van Diemen.
78567,wiki,"The average household size was 2.05 and the average family size was 2.75.In the town, the population was spread out with 19.7% under the age of 18, 8.9% from 18 to 24, 21.9% from 25 to 44, 26.6% from 45 to 64, and 22.8% who were 65 years of age or older."
42577,wiki,"The average household size was 2.56 and the average family size was 2.79.In the town, the population was spread out with 26.8% under the age of 18, 9.8% from 18 to 24, 22.0% from 25 to 44, 15.9% from 45 to 64, and 25.6% who were 65 years of age or older."
203536,wiki,"The average household size was 2.07 and the average family size was 2.75.In the town the population was spread out with 21.6% under the age of 18, 6.7% from 18 to 24, 23.7% from 25 to 44, 20.8% from 45 to 64, and 27.2% who were 65 years of age or older."
37390,wiki,"The average household size was 2.32 and the average family size was 2.75.In the town, the population was spread out with 21.1% under the age of 18, 7.3% from 18 to 24, 27.0% from 25 to 44, 27.6% from 45 to 64, and 17.0% who were 65 years of age or older."
94301,wiki,"The average household size was 2.30 and the average family size was 2.70.In the township the population was spread out with 19.9% under the age of 18, 6.2% from 18 to 24, 22.5% from 25 to 44, 30.0% from 45 to 64, and 21.4% who were 65 years of age or older."
