id,src,txt
5586,qnli,"According to Archibald Sayce, the primitive pictograms of the early Sumerian (i.e. Uruk) era suggest that ""Stone was scarce, but was already cut into blocks and seals."
54407,qnli,"The second mention of the term follows in Acts 26:28, where Herod Agrippa II replied to Paul the Apostle, ""Then Agrippa said unto Paul, Almost thou persuadest me to be a Christian."
323,qnli,"In 1982, the first edition of Mammal Species of the World listed Canis familiaris under Canis lupus with the comment: ""Probably ancestor of and conspecific with the domestic dog, familiaris."
32570,qnli,"In 2000[update], there were 94,367 workers who commuted into the municipality and 16,424 workers who commuted away."
3110,qnli,"In a 1992 New York Times article on Feynman and his legacy, James Gleick recounts the story of how Murray Gell-Mann described what has become known as ""The Feynman Algorithm"" or ""The Feynman Problem-Solving Algorithm"" to a student: ""The student asks Gell-Mann about Feynman's notes."
5474,qnli,"In the State of Brandenburg more than 50% of all students attended a Gesamtschule in 2007, while in the State of Bavaria less than 1% did."
3176,qnli,The Southampton Docks company had been formed in 1835.
49454,qnli,"The Hephthalites (or Ephthalites), also known as the White Huns, were a nomadic confederation in Central Asia during the late antiquity period."
3693,qnli,"As of 2000[update], there were 59,948 people who were single and never married in the municipality."
15512,qnli,"In Bern, about 50,418 or (39.2%) of the population have completed non-mandatory upper secondary education, and 24,311 or (18.9%) have completed additional higher education (either university or a Fachhochschule)."
