id,src,txt
142905,qqp,Masters in computer science and networking degree in Germany?
62364,qqp,"How is my future, my career and when will I meet spouse? Kristina, female, November 6 1985, 9.35AM, Kaunas (Lithuania)"
86662,qqp,Salary of Indian prime minister?
107302,qqp,Implement Azure ad authentication in ionic app?
71553,qqp,Moon nearest to earth on 13 dec 2016@ 04:20 AM?
152791,qqp,"Will the US dollar collapse on September 27, 2016?"
57266,qqp,Saratoga high school?
71666,qqp,What do you want for Christmas (2015)?
105416,qqp,Compulsary subiect for bsc in du?
38224,qqp,15th aug speech in hindi?
