id,src,txt
42312,wiki,"This minor planet was named after the Russian name for the Baltic state Lithuania, former member of the Soviet Union and now an independent Republic."
83701,wiki,They often sleep with their mouths open and may pant like a dog.
93659,wiki,The undertail coverts are buffy.
77732,wiki,Ear-coverts are blackish and primary coverts are red.
121401,wiki,Overwinter in a cool spot exposed to a lot of sun.
115884,wiki,"The legs are yellow and the outer tail feathers white, in contrast to little stint's dark legs and grey outer tail feathers."
174679,wiki,Has an estimated (Ibge 2009) population of 29.875 inhabitants.
121389,wiki,"Typically grown in a greenhouse, where it will grow up pillars or rafters, also grown as a wall shrub in sheltered gardens."
77739,wiki,"The black-billed amazon's call is bugling while in flight however, while perched it growls and rumbles."
31894,wiki,"Born in 1969, adopted and raised in the Yorkshire countryside, near Leeds, in north-east England."
