id,src,txt
14048,qqp,Quel est le plus vieux president de la republique francaise?
131989,qqp,"Which was the best tank of the 1960s and 70s? Leopard 1, M-60,AMX-30, Chieftain or T-62"
2860,qqp,A particle moves along a circular path under the action of force the work is positive negative or zero?
119244,qqp,What is m+n if [45+29* (sqrt(2)] ^(1/3) =m+n* (sqrt(2))?
123163,qqp,"Four persons K, L, M, and N are initially at the four corners of a square of side 'd'. Each person now moves with a uniform speed of 'v' in such a way that K always moves directly towards L, L directly towards M, M directly towards N and N directly towards K. At what time will the four persons meet?"
19457,qqp,"If Shivkar Bapuji Talpade built an aircraft using Vaimānika Śāstra, what prevents us from doing the same nowadays?"
18562,qqp,"Caesar planned to conquer Iran, but was assassinated before he could. If Caesar had not been killed would he have conquered Iran?"
88725,qqp,"In which of the following pair is the second particle listed larger than the first? [K, GA ] [Pb, C] [Be, Br-] [Li, Li+]"
91689,qqp,What is [math]f(x)[/math] if [math]ff(x)[/math] or [math]f^2(x) =(x[/math][math]^4+[/math][math]4x^3+3x^2+4x+2[/math][math])^4?[/math]
3921,qqp,"Was the Irish Potato Famine truly a ""genocide"", as is so often claimed?"
