id,src,txt
189454,books,"* * * olivia had just buttoned up her jeans and was reaching for her red wool peacoat when tony , one of vince 's personal guards , appeared in the doorway ."
116389,books,"completely unaffected by his blunt statement , emerald larson stared across her highly polished louis xiv desk at one of her recently discovered grown grandchildren ."
90363,books,"* * * elin stepped into the secluded room located in the far corner of the bar , trying not to project her nervousness ."
164374,books,"just as kaderin was about to drop down and go a-torturing , an elf in a robe crossed to the altar at the back of the gallery - the altar that was off-center ."
144325,books,"still breathing hard , i turned my head to look over at jeremiah hamilton standing at a small coffee bar on one side of the office ."
168173,books,"he hit the call button , and the man who used to have julia under his thumb answered on the third ring ."
144569,books,"i thought we might be going to the library of antiquities to speak to nickamedes about something or maybe even to the gym to talk to coach ajax , but instead , metis cut across the quad ."
155533,books,lorelei lifted her gaze to davido .
97481,books,"while i snuck a peek at teren , who was scrutinizing every move the man made , our captor spoke in an amused voice ."
135203,books,"kincaid smirked , but before he could open his mouth to respond to my threat , another voice jumped into the mix ."
