id,src,txt
18322,qnli,"Richard Phillips Feynman was born on May 11, 1918, in Queens, New York City, the son of Lucille (née Phillips), a homemaker, and Melville Arthur Feynman, a sales manager."
22547,qnli,"Regarding the toxicity of LEDs when treated as waste, a study published in 2011 stated: ""According to federal standards, LEDs are not hazardous except for low-intensity red LEDs, which leached Pb [lead] at levels exceeding regulatory limits (186 mg/L; regulatory limit: 5)."
53208,qnli,"On 7 March 1945, the provisional government of the Democratic Federal Yugoslavia (Demokratska Federativna Jugoslavija, DFY) was assembled in Belgrade by Josip Broz Tito, while the provisional name allowed for either a republic or monarchy."
2786,qnli,"Mastic asphalt is a type of asphalt which differs from dense graded asphalt (asphalt concrete) in that it has a higher asphalt/bitumen (binder) content, usually around 7–10% of the whole aggregate mix, as opposed to rolled asphalt concrete, which has only around 5% added asphalt/bitumen."
20005,qnli,"It focuses on six-year-old Jean Louise Finch (Scout), who lives with her older brother, Jem, and their widowed father, Atticus, a middle-aged lawyer."
55957,qnli,"Secular Gothic architecture can also be found in a number of public buildings such as town halls, universities, markets or hospitals."
54054,qnli,"The near-riotous concert and arrest in 1967 at the New Haven Arena was commemorated by Morrison in the lyrics to ""Peace Frog"" which include the line ""..."
21852,qnli,"Napoleon was born on 15 August 1769, to Carlo Maria di Buonaparte and Maria Letizia Ramolino, in his family's ancestral home Casa Buonaparte in Ajaccio, the capital of the island of Corsica."
323,qnli,"In 1982, the first edition of Mammal Species of the World listed Canis familiaris under Canis lupus with the comment: ""Probably ancestor of and conspecific with the domestic dog, familiaris."
33425,qnli,uric acid is excreted along with feces as a semisolid waste.
