id,src,txt
58572,wiki,"Judy Blame was born Christopher Barnes in 1960 in Leatherhead, Surrey, and grew up in Spain and Devon."
109548,wiki,"Adriana Rednic was born on October 22, 1965 in the Romanian city of Baia Mare."
108330,wiki,"Lochrie has played variously in his career live or recording with Pete Townshend, Bad Company, Slash, Paul Rodgers, Roger Daltrey, Joe Satriani, British Rock Symphony, Yngwie Malmsteen, Gary Brooker, Zakk Wylde and many more."
27173,wiki,Vladimir Tismăneanu grew up in the exclusive Primăverii quarter of Bucharest.
150250,wiki,"Joan Smalls Rodríguez was born and raised in Hatillo, Puerto Rico."
54370,wiki,"Aeshra Patel was born and brought up in village called Kavitha, Vadodara."
174369,wiki,"Mudragada Padmanabham was born in a Telugu Kapu family in Kirlampudi Village, East Godavari District, Andhra Pradesh."
29210,wiki,Suzanna Martindale (Zanna) – Zanna is a Goth college student that falls in love with David and knows a great deal about dragons.
128842,wiki,"Kenny also auditioned for the Rolling Stones in 1994.Aaronson has toured and recorded with a variety of artists including Billy Idol, Billy Squier, Foghat, Brian Setzer, Dave Edmunds, HSAS (with Sammy Hagar, Neal Schon, and Michael Shrieve), Mick Taylor, Graham Parker, Hall and Oates, Edgar Winter, Robert Gordon, Leslie West Band, Rick Derringer and Joan Jett among others."
43813,wiki,"John married Jane Frances Erle-Drax-Grosvenor, daughter of Richard Erle-Drax-Grosvenor, in 1827."
