id,src,txt
132153,wiki,Ayew left West Ham in January 2018 having scored 12 goals in 50 games in all competitions.
43355,wiki,"Barney appeared in 104 games for the Blue Jays in 2016, hitting .269 with four home runs and 19 RBI.Barney avoided salary arbitration with the Blue Jays on January 12, 2017, by agreeing to a one-year, $2.8875 million contract."
78895,wiki,"While in the Navy, Schreder was awarded the Distinguished Flying Cross for the sinking of the German submarine U-158 off Bermuda on 30 June 1942 while commanding a Martin PBM Mariner."
162498,wiki,"In 2018, in his first post-Oscar role, Oldman voiced an evil artificial intelligence in Netflix's independent film Tau, and starred in Hunter Killer alongside Gerard Butler."
35430,wiki,"She left Espiritu Santo on 19 June for a Stateside overhaul, returning to Nouméa on 27 September to resume her former activities until 31 October."
127795,wiki,"Edwards was born in Hawthorne, Florida, and was an officer in the U.S. Maritime Service during World War II."
111036,wiki,"According to the New Policies Scenario introduced in its World Energy Outlook 2010, a price of $50 per tonne of emitted CO2, expected by 2035, will add additional $7.50 per barrel cost of shale oil."
97752,wiki,"Overall with the 2019 Red Sox, Kelley appeared in 10 games, compiling an 0–3 record with an 8.64 ERA and six strikeouts in ​8 ¹⁄₃ innings."
134148,wiki,"On October 5, Gray started Game 2 of the American League Division Series against Justin Verlander and the Detroit Tigers."
77855,wiki,"He attended the Children's House Montessori School in Stillorgan, Gonzaga College in Ranelagh, the University of Maine at Orono, University College Dublin, and the University of Venice."
