id,src,txt
29313,qqp,"Why are some sports such as tennis and golf have ""Open"" in a tournament name? E.g. U.S. Open"
1508,qqp,"In the west ,the old buildings were made of stones while those were made of woods in the east countries"
59408,qqp,"Is 5'8"", 5'9"" and about 200 lbs too big for a transsexual? Feet are size 8 3/4 to size 9."
12648,qqp,Incentre of Δ ABC is I. ∠ABC = 90° and ∠ACB = 70°. ∠AIC is ?
123057,qqp,After demonetisation of notes government introduce Rs 2000 notes. does it create question on government moves against black money?
103654,qqp,Sunken slab is constructed as roof or floor of toilets or bathroom?
49432,qqp,Cocktail was invented by.?
115744,qqp,"In civil aviation, is the departure time of a flight  when the airplane leaves the gate or when it takes off?"
14522,qqp,"Why Does Tamil language not have as many letters as the rest of Indian languages? Why do they approximate words? E.g. ""Padma"" in Tamil is ""Badma"""
129633,qqp,"I'm in my early 40's, never married and no children. Not a lot of relationships in my history. Am I doomed to a life of being alone and single?"
