id,src,txt
45339,books,"the door opened , and mr. richard dancy poked his head in ."
110514,books,sebastian grabbed an envelope from the center compartment and handed it to me .
35777,books,nickamedes pulled a small white envelope out of his pants pocket .
34059,books,he took stephen aside and passed one packet to him .
21340,books,thad raised his head and examined them .
17526,books,"before i can devise an answer that will please him and prevent his mother from hating me , a high-pitched squeal distracts us all ."
22233,books,he took a large plastic bag from sandra 's hand and handed it to brenna .
37437,books,there are several rules to a no-strings relationship .
60141,books,"he shoved food in his mouth and chewed on it placidly , awaiting thals response ."
84123,books,"general boshtok considered the map , tracing the route with his finger ."
