id,src,txt
131195,wiki,"Bañados de Carrasco borders Las Canteras to the southwest, Flor de Maroñas and Jardines del Hipódromo to the west, Punta de Rieles - Bella Italia to the northwest, Villa García - Manga Rural to the north, the Canelones Department to the east, and Carrasco Norte to the south."
30519,wiki,It lies at the base of the Páramo del Sol volcanic massif west of the city of Medellín in the Department of Antioquia.
103439,wiki,"In 2015 it was defended in the Program of Social and Human Sciences of the Federal University of ABC - UFABC, the Master's thesis entitled  ""Reve de Brezil: A Inserção de um Grupo de Imigrantes Haitianos em Santo André, São Paulo - Brasil, the result of an ethnographic work done by researcher Adriano Araujo with the Haitian immigrant community established in the Core Gypsies in Grande ABC.Also in 2015, the Haitian researcher and professor at the Federal University of Amapá, Joseph Handerson, defended the Anthropology Program of the National Museum / UFRJ, his thesis entitled."
14692,wiki,"It had an area of 44 km² (17 sq mi) with a population of 13,959 (as of 2010 census), it was divided into 16 villages of Datang (大塘村), Datuo (大托村), Fenglin (丰林村), Fenglong (丰垅村), Huayuan (花园村), Jingming (荆茗村), Langshan (朗山村), Minggang (茗岗村), Mulin (木林村), Shanglang (上朗村), Tazhuang (踏庄村), Tongxiao (桐宵村), Xiannan (仙南村), Zhengping (正坪村), Zhonglang (中朗村) and Zhongsen (中森村)."
198277,wiki,Average Sex Ratio of Kibber Khas village is 957 which is lower than Himachal Pradesh state average of 972.
105385,wiki,Presented a scheme of a new constitution before Lords Minto & Chelmsford and Mr. Montague.
64125,wiki,"""Siempre Hace Frio"", which is a ""soulful mariachi song."""
186295,wiki,"The team faced, and defeated, the team of Hijo de Pirata Morgan and Cassandro which meant Hijo de Pirata Morgan had to unmask and reveal his birthname, Antheus Ortiz Chávez, while Cassandro had all his hair shaved off as is traditional with Luchas de Apuestas losses."
86452,wiki,"He became scholar of his college in 1651, fellow in 1656, and was appointed public reader in grammar in 1659, bursar in 1659 and 1661, sub-warden in 1660, and librarian in 1662."
14694,wiki,"The township had an area of 57 km² (22 sq mi) with a population of 16,906 (as of 2010 census), it was divided into 18 villages of Beichong (北冲村)Dajiang (大江村), Danantang (大南塘村), Dawu (大乌村), Futong (富塘村), Huangzitang (黄梓堂村), Lingyan (岭岩村), Shanchong (山冲村), Shijiang (石江村), Shitou (石头村), Shuangfeng (双凤村), Tongsheng (同升村), Xiaojiang (小江村), Xiaoshan (小山村), Xiaowu (小乌村), Xinkai (新开村), Yinxiang (印湘村) and Zhenzhu (珍珠村)."
