id,src,txt
91501,qqp,"If oxygen has low ionization energy because one of the P orbitals is filled with two electrons that repeal each other, then why doesn't fluorine have lower ionization energy than oxygen?"
134901,qqp,Could Azerbaijan and Armenia solve Nagorno - Karabakh conflict by territorial exchange?
34466,qqp,"In the book the martian, what were mark watney's morals? 3 scenes in the book/movie where his morals were demonstrated."
14253,qqp,"How would you establish that the configuration of C3,c4 and c5 atoms of glucose and manose are same?"
160003,qqp,"Combine Arduino code of pir sensor, accelerometer, humidity sensor, LCD display, ultrasonic sensor?"
158644,qqp,Who is the male background folk singer in the female version of the song “Tere Bin Nahi Lage Jiya” from the movie “Ek Paheli Leela” featuring Sunny Leone?
84528,qqp,Why carbon not form covalent bond with by sharing all four electron with other carbon?
66411,qqp,"Why cant we merge a consortium, or an association like the EU, by gathering India, Pakistan, Sri Lanka, Nepal, and Bangladesh?"
12648,qqp,Incentre of Δ ABC is I. ∠ABC = 90° and ∠ACB = 70°. ∠AIC is ?
109616,qqp,"Can a year have 1/1, 2/2, 3/3, 4/4, 5/5, 6/6, 7/7, 8/8, 9/9, 10/10, 11/11, 12/12 as same day?"
