id,src,txt
159618,books,"without warning , ferrin dove and rolled across the floor toward moira ."
99221,books,dr. ian asked as we dug into the mounds of food scattered across the table .
142273,books,defeated from the first day richman had shown up .
143137,books,my father asks as he strolls into the kitchen .
188104,books,tzader turned back to quinn .
30913,books,"max asks , completely out of it ."
83935,books,"i sit , resigning myself to another half hour feeling out of place , until ethan speaks up ."
159294,books,"jason asked tom , ignoring my earlier answer ."
77485,books,he remembered the red heads father .
104334,books,levi looked lost in thought for a minute before he turned back to toby .
