id,src,txt
145940,qqp,How do I balance lifting weights and playing Soccer (I play in an amateur-competitive league). I'm 24 years old.
160988,qqp,How can I find a way to grow taller (maximize my height)? I'm 16.
24894,qqp,What should I do if I aim to become the CEO of a Fortune 500 company? I'm 29 now.
134438,qqp,"Where do I buy personalized molds for plastic injection molding, and do I need to find an engineer to build my pieces for the molding?"
60983,qqp,"I am opening a startup and I want to do digital marketing for it, How soon do I do digital marketing before launch?"
45281,qqp,How tall will I be? I am 12.5 years old.
10859,qqp,SPG MARRIOTT merger - why is MARRIOTT asking me to transfer my SPG points but SPG is saying nothing.?
112567,qqp,"I'm in California. I'm 18 and do not know how to drive. If I learn how, how long, legally do I have to wait to drive by myself?"
117989,qqp,I've had chronic insomnia for 15 years. I've taken every sleeping pill made. Changed diets. Exercised. I've read. What else in the world can I try?
19536,qqp,Can I use my wifi to get into my hacked laptop? How can I determine what has been compromised? I have changed router passwords?
