id,src,txt
133864,books,she giggles with a girly tone then continues .
187293,books,i heard him inhale deeply and let it out sharply before he continued .
127750,books,"i tilted my head back to look at my parents while my nerves jangled but before anyone could say a word , frey spoke ."
31409,books,lhatu turned to teddie .
87477,books,"i looked over at dardennes and he nodded his head at me , so i continued ."
106202,books,styx shot a brief glance toward laylah .
48633,books,lothaire narrowed his gaze at stelian .
132056,books,his gaze shifted to ice and after a moment of scrutiny he continued .
148904,books,cassandra shook her head but angus spoke .
69469,books,"`` look , '' i revert my attention back to chloe , `` i know for a fact demetri is a fem ."
