id,src,txt
25252,books,"i dont either , josephine said ."
128740,books,"there wasnt any use in dwelling on his past and he didnt want to scare her so he simply said , keepers are not allowed to frequent the lower layers , i did so ."
144999,books,"you dont look short , bill said ."
159440,books,"pleased to meet you , mr. henderson , hank offered and , tipping his hat , added politely , and you , too , mr. joey henderson ."
160501,books,"and then he cut loose , didnt he ?"
108175,books,"you are slow to anger , but when it comes , your anger is like the storms that sweep a field of wheat , laying low not just one stalk or a score but every one ."
61996,books,"i dont know who this reporter buddy of yours is , but his story pissed off quite a few people ."
166209,books,"it was past the mid-hour of the night , and was quite moonless and dark , when septimus finally crept to the door of the house of sticks , with a firepot in one hand and a book of romantic poetry and a blackbird 's nest , into which he had placed several fircones , in the other ."
181041,books,"and in case you dont believe me , read this link from the san antonio express-news ."
106589,books,"52 ( 51 ) resolved , as it hereby resolves , that the qualified voters in each city shall or shall not be entitled to vote for the provincial officials of the province where they are geographically located , to wit : a ."
