id,src,txt
125102,qqp,"May 2016: What do Delhi people think about Kejriwal, are YOU really satisfied with Governance and his attitude to PM Modi?"
97613,qqp,"Evolutionary Psychology: Why is a smile comforting when an individual bares his or her teeth at another, what role does this feature play in the evolution of human beings?"
34551,qqp,Neuroscience: How does the relative distribution between long-range and short-range connections (or modularity) differ between human brains and elephant brains?
61852,qqp,When should one use 'does' or 'is' in questions? E.g. 'does anyone know why the system is down?' vs 'is anyone know why the system is down?'
148456,qqp,How did you shoot a short film which won an award?
61801,qqp,He asked what my weekend plans were but didnt ask me out. by the way I said no plans yet?
25997,qqp,"If the original recipient forwards an e-mail they receive, and then someone replies to that e-mail, can the original sender see this reply or the forwarded message?"
1501,qqp,"In economics, how can the opportunity cost and the marginal cost be simply separated?"
120474,qqp,"After a person completes a statement when rhetorical words are involved and caught on by a listener, is it technically (or politically) correct to state that the person is ""using"" rhetoric, ""being"" rhetorical, or are both the same?"
148352,qqp,Neuroscience: How does the percent of omega-3 unsaturated fatty acids in the membranes of neurons affect how brittle a neuron is when cryonically frozen?
