id,src,txt
51057,qqp,"Is it okay for bank to hold an ""out of state"" check deposit, less than $5,000, for more than a month? If no, what are my options?"
161527,qqp,How do I prepare for CBSE 12th board exams(PCM) in 1 and a half month to score at least 90%?
59137,qqp,"How do I get an ex-roommate's stuff out of my apartment? It's been two months, and he still hasn't picked it up despite saying he will."
122011,qqp,Will smoking cigarettes make me lose weight? Why or why not?
24894,qqp,What should I do if I aim to become the CEO of a Fortune 500 company? I'm 29 now.
145772,qqp,"I sprayed my oven with a non-caustic oven cleaner and forgot to clean it and, now, my apartment smells. What are the dangers, if any?"
96588,qqp,How much weight can I lose by not eating?
46422,qqp,"If my base salary is $150,000 in NYC, what will my take home after taxes and potential annual saving be?"
161412,qqp,"I'm 33 years old and recently hit my goal of saving $100,000. Rather than leave it in my savings account, what would be a good course of action?"
80321,qqp,How are the Hugo Award nominees currently decided?
