id,src,txt
4931,books,they stand and exit archway of the art galley as the apprentices giggle then vovina sings .
38675,books,families move on in time .
5311,books,"from out of nowhere , my eyes fill with tears , my lip trembling ."
195160,books,"the ocean , the jagged paragon shoreline , rises to meet us like a necrotic promise ."
114588,books,yachel touches the spikes lifting the tiara then exhales .
38893,books,mine will be on the lips of people on thousands of worlds while yours fades into obscurity like an echo .
143731,books,i bow and preen and smile my joy on all around me .
46709,books,"i am you in pasty ghostly white , chuckles unakite , hugging on ametheta for his love and her protection ."
108329,books,"sweetscent implicated as prime mover in doctor 's plot against acting un secretary donald festenburg , held by secret service ."
188615,books,i tightly my teddy bear hug around dirks waist as he giggles like a girl .
