id,src,txt
72871,books,"if you 're reading this book and have not downloaded it , or it was not downloaded for your use only , please return to smashwords.com and purchase your own copy ."
35430,books,"his voice dropped even softer and his eyes held mine , his intense but warm , when he went on ."
29441,books,this ebook may not be re-sold or given away to other people .
130862,books,this ebook may not be re-sold or given away to other people .
106168,books,"if you are reading this book and did not purchase it , or it was not purchased for your use only , then please return to smashwords.com and purchase your own copy ."
56310,books,"for information regarding our content disclosure system , please visit our website or utilize the qr code above with your smartphone ."
99005,books,"this book may be reproduced , copied , and distributed for non-commercial purposes , provided the book remains in its original form ."
158361,books,"if you would like to share this book with another person , then please purchase an additional copy for this purpose ."
5216,books,"if you would like to share this book with another person , please purchase an additional copy for each person you share it with ."
46320,books,layne stared at him but he did n't spend much time doing it before he made a decision .
