id,src,txt
37619,qnli,"The Prime Minister is Kokhir Rasulzoda, the First Deputy Prime Minister is Matlubkhon Davlatov and the two Deputy Prime Ministers are Murodali Alimardon and Ruqiya Qurbanova."
14737,qnli,"In 2010, Eurobarometer polled the twenty-seven EU member states about the target ""to increase the share of renewable energy in the EU by 20 percent by 2020""."
9171,qnli,"Effective the first quarter of 2014, the deal will establish fiber optic connectivity to and from Somalia via the EASSy cable."
44269,qnli,"A new government was appointed on 31 March 2013, which consisted of members of Séléka and representatives of the opposition to Bozizé, one pro-Bozizé individual, and a number representatives of civil society."
4564,qnli,"In 1989, during the ""Singing Revolution"", in a landmark demonstration for more independence, more than two million people formed a human chain stretching through Lithuania, Latvia and Estonia, called the Baltic Way."
9418,qnli,"According to its Annual Report for 2008, the UNFPA received its funding mainly from European Governments:"
9143,qnli,"As of March 2012, the Somali authorities have re-established Somalia's membership with the Universal Postal Union (UPU), and taken part once again in the Union's affairs."
5416,qnli,Egyptian President Anwar Sadat had a mother who was a dark-skinned Nubian Sudanese woman and a father who was a lighter-skinned Egyptian.
45227,qnli,"It was announced in summer of 2012 that Tito Vilanova, assistant manager at FC Barcelona, would take over from Pep Guardiola as manager."
46739,qnli,"In October 2011, Moody's Investor Services downgraded nine Portuguese banks due to financial weakness."
