id,src,txt
15530,books,birds perched atop empty cars .
114558,books,"slowly seldon said , `` i once knew someone who had unusual mental powers of that sort '' -and he thought sadly of eto demerzel or , as seldon had secretly known him , daneel- '' only he was somewhat more than human ."
121872,books,"`` with the republic 's surrender , '' he says in a grandiose voice , `` all reins of power have been transferred to colonies ' officials ."
19714,books,green growing things as far as i could see and fruit trees in bloom .
114766,books,we park on the soft blanket cuddling inside his chest against the silky shirt with our bare naked toes in the shallow creek as bartholomew says .
97064,books,hover cars that somehow failed while on the highway were pulled to the side by powerful magnets that sensed when large objects werent moving or when there was some kind of obstruction .
15082,books,"`` i am pleased to meet you , reverend clawson , '' i answer , dropping into a medium curtsy ."
47774,books,"bureaucrats wandered the halls , chatting ."
75217,books,ventured out into the open only when necessary .
103960,books,"`` beans , '' durnik replied , `` bags of them ."
