id,src,txt
62889,wiki,Fa'afiaula Sagote (born in 1980 or 1981) is a Samoan actor.
144258,wiki,"Jobo Khatoane (born June 8, 1991) is a professional Mosotho long-distance runner.  "
70512,wiki,"The Atlantic Cable Quartz Lode is a gold mine in Deer Lodge County, Montana.  "
82555,wiki,Chris Pinnock (born 26 March 1979) is a Jamaican hurdler.
191852,wiki,"Allen James (born April 14, 1964) is an American race walker.  "
129742,wiki,"Georgi Choykov (Bulgarian: Георги Чойков) (born February 14, 1974) is a Bulgarian sprint canoer who competed in the mid-1990s."
25052,wiki,"Kohei Yamashita (山下 航平 Yamashita Kōhei, born September 6, 1994) is a Japanese triple jumper."
4519,wiki,"Sturgeon Lake 154 is an Indian reserve in northern Alberta, Canada."
136289,wiki,"Jason Kingsley (born June 27, 1974) is an American actor."
9767,wiki,Francis Ogola (born 1 July 1973 in Lira) is a retired Ugandan sprinter who specialized in the 400 metres.
