id,src,txt
36009,qqp,"Has a student or applicant successfully sued a university for incompetence, unprofessionalism, or mishandling of academic or administrative matters?"
151755,qqp,Does Modi lie down at night and think about the 2002 riots? Does he justify the riots by thinking about the 1984 riots and peacefully go to sleep?
85331,qqp,Walmart in marshall texas?
28312,qqp,Online wholesale grocery store in vizag?
29241,qqp,A report on theprocedure of purchasing and selling shares through DEMAT Account?
154495,qqp,Noida 77 to Noida city centre public transport?
158665,qqp,"According to garuda purana, how can a child conceived through IVF be differentiated from an inauspicious soul?"
134527,qqp,Online Payment Gateways and Processing: How does Affirm differ from Klarna?
20931,qqp,Electronic Health and Medical Records: How many patients get a CD of their MRI/CT scans?
152933,qqp,2015 NFL Playoffs: Can Dallas beat Green Bay in the 2015 NFC Divisional Round?
