id,src,txt
2460,wiki,"After Exeter grammar school under John Reynolds, he matriculated as a commoner at Exeter College, Oxford, on 5 April 1704, at the age of 16."
79095,wiki,"Brudenell-Bruce was born in 1885 to Commodore Lord Robert Thomas Brudenell-Bruce and his wife, Emma.  "
6917,wiki,It is also known by its developmental code name SHB-331.
147971,wiki,"This radical design had an air cooled, five cylinder, sleeve valve, radial engine of 1247 cc mounted at the front of a tubular steel lattice frame."
155137,wiki,"It features a cable-braced hang glider-style high-wing, weight-shift controls, a two-seats-in-tandem open cockpit, tricycle landing gear with wheel pants and a single engine in pusher configuration."
155139,wiki,"Its 10.48 m (34.4 ft) span wing is supported by a single tube-type kingpost and uses an ""A"" frame weight-shift control bar."
85217,wiki,"It has a fractional sloop B&R rig, a nearly-plumb stem, a reverse transom, an internally-mounted spade-type rudder controlled by a wheel and a fixed fin keel or wing keel."
152676,wiki,Its mechanism of action is inhibition of the cyclooxygenase (COX) enzyme.
134930,wiki,"The legislature had already shown its desire to establish an institution with Article 9, Section 3, of the Arkansas Constitution of 1868, which stated:The General Assembly shall establish and maintain a State University, with departments for instruction in teaching, in agriculture and the natural sciences, as soon as the public school fund will permit."
3555,wiki,It is run the day before the Craven Stakes.
