id,src,txt
174539,books,watched the ducks on the lake while the food settled .
152473,books,the rowdy din of drunken conversations .
87068,books,crunching paper .
122411,books,young couples sunbathed on blankets .
15530,books,birds perched atop empty cars .
102395,books,leans against the wall .
144490,books,great wyrms and orcs .
98937,books,just had a little accident rock climbing .
152924,books,women turn gaga over men singing with their guitars strapped on .
195070,books,blackjack tables crowded with subdued players slugging free beer and whiskey .
