id,src,txt
44228,qnli,"Gamal Abdel Nasser was born on 15 January 1918 in Bakos, Alexandria, the first son of Fahima and Abdel Nasser Hussein."
2860,qnli,"Beyoncé Giselle Knowles was born in Houston, Texas, to Celestine Ann ""Tina"" Knowles (née Beyincé), a hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager."
58604,qnli,"She described Sasha as being ""too aggressive, too strong, too sassy [and] too sexy"", stating, ""I'm not like her in real life at all."""
6119,qnli,"A statement released from a spokesperson for the magazine said that Beyoncé's look was ""far from the glamorous Sasha Fierce"" and that it was ""a return to her African roots""."
26070,qnli,It was reported that filming was not affected and he had returned to filming at Pinewood Studios as planned on 22 April.
53596,qnli,"Christina Christian was hospitalized before the top six result show due to chest pains and palpitations, and she was eliminated while she was in the hospital."
28050,qnli,The average household size was 2.45 and the average family size was 3.20.
21852,qnli,"Napoleon was born on 15 August 1769, to Carlo Maria di Buonaparte and Maria Letizia Ramolino, in his family's ancestral home Casa Buonaparte in Ajaccio, the capital of the island of Corsica."
4118,qnli,David Cook was taken to the hospital after the top-nine performance show due to heart palpitations and high blood pressure.
18322,qnli,"Richard Phillips Feynman was born on May 11, 1918, in Queens, New York City, the son of Lucille (née Phillips), a homemaker, and Melville Arthur Feynman, a sales manager."
