id,src,txt
38637,qnli,"During the early 1970s, Gaddafi formulated his own particular approach to Arab nationalism and socialism, known as Third International Theory, which has been described as a combination of ""utopian socialism, Arab nationalism, and the Third World revolutionary theory that was in vogue at the time""."
38189,qnli,"The Mimamsa school was influential and foundational to the Vedanta school, with the difference that Mīmāṃsā school developed and emphasized karmakāṇḍa (that part of the śruti which relates to ceremonial acts and sacrificial rites, the early parts of the Vedas), while the Vedanta school developed and emphasized jñānakāṇḍa (that portion of the Vedas which relates to knowledge of monism, the latter parts of the Vedas)."
49195,qnli,"Theism holds that God is both transcendent and immanent; thus, God is simultaneously infinite and in some way present in the affairs of the world."
15192,qnli,"Pantheism holds that God is the universe and the universe is God, whereas Panentheism holds that God contains, but is not identical to, the Universe."
10313,qnli,"Necessary being due to itself (wajib al-wujud bi-dhatihi) is true in itself, while the contingent being is 'false in itself' and 'true due to something else other than itself'."
40878,qnli,It regards the universe as consisting of two realities; Puruṣa (consciousness) and prakriti (matter).
39363,qnli,The Baltic Council is the joint forum of the interparliamentary Baltic Assembly (BA) and the intergovernmental Baltic Council of Ministers (BCM).
17731,qnli,Process theology typically stresses God's relational nature.
6965,qnli,"Architecture (Latin architectura, from the Greek ἀρχιτέκτων arkhitekton ""architect"", from ἀρχι- ""chief"" and τέκτων ""builder"") is both the process and the product of planning, designing, and constructing buildings and other physical structures."
43081,qnli,"Unlike absolute idealism, pluralistic idealism does not assume the existence of a single ultimate mental reality or ""Absolute""."
