id,src,txt
39194,qnli,"Luthiers created the resonator mandolin, the flatback mandolin, the carved-top or arched-top mandolin, the mandolin-banjo and the electric mandolin."
755,qnli,"When Schwarzenegger was asked about his first movie experience as a boy, he replied: ""I was very young, but I remember my father taking me to the Austrian theaters and seeing some newsreels."
31028,qnli,"In September 2005, West announced that he would release his Pastelle Clothing line in spring 2006, claiming ""Now that I have a Grammy under my belt and Late Registration is finished, I am ready to launch my clothing line next spring."
4327,qnli,"Sextus Julius Africanus further refers to the writings of historian Thallus: ""This darkness Thallus, in the third book of his History, calls, as appears to me without reason, an eclipse of the sun."
22136,qnli,"The band's drummer Roger Taylor commented; ""We never thought we would tour again, Paul [Rodgers] came along by chance and we seemed to have a chemistry."
1984,qnli,"(pinyin: jīdū tú), literally ""Christ follower."
4817,qnli,"In the Republic of China (Taiwan), which uses traditional Chinese characters, the Ministry of Education's Chángyòng Guózì Biāozhǔn Zìtǐ Biǎo (常用國字標準字體表, Chart of Standard Forms of Common National Characters) lists 4,808 characters; the Cì Chángyòng Guózì Biāozhǔn Zìtǐ Biǎo (次常用國字標準字體表, Chart of Standard Forms of Less-Than-Common National Characters) lists another 6,341 characters."
22588,qnli,"The Strumica Carnival (Macedonian: Струмички Карневал, translated Strumichki Karneval) has been held since at least 1670, when the Turkish author Evlija Chelebija wrote while staying there, ""I came into a town located in the foothills of a high hillock and what I saw that night was masked people running house–to–house, with laughter, scream and song."
12361,qnli,"To the existing county boroughs of Barrow-in-Furness, Blackburn, Bolton, Bootle, Burnley, Bury, Liverpool, Manchester, Oldham, Preston, Rochdale, Salford, St Helens and Wigan were added Blackpool (1904), Southport (1905), and Warrington (1900)."
21132,qnli,", urs of Hazrat Shah Jewna at Jhang, urs of Hazrat Mian Mir at Lahore, urs of Baba Farid Ganj Shakar at Pakpattan, urs of Hazrat Bahaudin Zakria at Multan, urs of Sakhi Sarwar Sultan at Dera Ghazi Khan, urs of Shah Hussain at Lahore,"
