id,src,txt
160490,books,"the thickest one holds fast , but i manage to grip a smaller one and pull a couple feet of it away from the house before it snaps , just leaving a piece of it in my hands ."
32679,books,these men work for whoever is betraying our country-and whoever that is ordered them to torture my sister .
181228,books,"lilly tried to scream , but found her voice caught in her throat ."
125635,books,"but i did n't see any cars parked on the street below the hill that led up to jo-jo 's place , and i did n't spot anyone stationed in the thick patches of trees that ran between the homes , training a pair of night-vision goggles on the three-story , white plantation house ."
22566,books,"those in the front row stand with their backs straight and their hands folded together , resting at the pelvis ."
73913,books,"the water was n't that deep , maybe eight feet , but there was more than enough for salina to kill me with ."
146431,books,"one man was bound to the wall by thick ropes , and he moaned in rapture as the woman standing behind him spanked him with a spiked , wooden paddle ."
191733,books,"it tries to rise , but laken proceeds with her assault and skewers it through the eye with the stick in her hand ."
64474,books,"i shout , pointing at the gaping hole in kit 's chest ."
152979,books,gus huffs and looks at ashtyn as if this prank is the worst thing that could possibly happen .
