id,src,txt
38500,wiki,"Eastern Division: Szolnoki MÁV 10, 2. Orosházi UE 9, 3."
83746,wiki,"When it has caught and eaten that prey, it closes its right aortic arch and uses its left aortic arch to flush blood loaded with carbon dioxide from its muscles directly to its stomach; the resulting excess acidity in its blood supply makes it much easier for the stomach lining to secrete more stomach acid to quickly dissolve bulks of swallowed prey flesh and bone."
149298,wiki,"After trailing 5–0 after two periods, the Kings scored five third period goals—three in the last 5:22, the final goal coming with only five seconds left in regulation.  "
77414,wiki,"After taking off from Heathrow at 19:52, Flight BD 092 was climbing through 28,300 feet to reach its cruising altitude of 35,000 feet when a blade detached from the fan of the port (left) CFM International CFM56 engine."
3232,wiki,"None retain more than two pseudoknots compared to the four (or more) of standard tmRNA.Alphaproteobacteria have two signature sequences: replacement of the typical T-loop sequence TΨCRANY with GGCRGUA, and the sequence AACAGAA in the large loop of the 3´-terminal pseudoknot."
84990,wiki,"After a first round win over the Washington Wizards, the Cavaliers rebounded from a 0–2 deficit in the second round against the #1 seeded Detroit Pistons, winning three consecutive games to come one game away from the conference finals."
155136,wiki,The aircraft has a maximum gross weight of 450 kg (992 lb).
59304,wiki,"Because the engineer controls the flow of air into and out of the brake pipe from the locomotive, it can take up to two minutes for a commanded brake application to propagate to the back of a long freight train."
143566,wiki,"In addition to these two characteristic domains, IRX1 contains a third domain from the HARE-HTH superfamily fused to the C-terminal end of the homeodomain."
112927,wiki,"Progress was slower than planned but at 02:00, the first of the 500 tanks crawled forward."
