id,src,txt
111350,qqp,"As a transgender person, has someone experienced a sexual orientation confusion because of not knowing sooner about their own real gender identity?"
46347,qqp,"On average, are psychopaths more prone to being bisexual than neurotypicals?"
144532,qqp,How many distinct genders are there in human race?
29899,qqp,Competitive Programming: How to solve for updates and path query in a tree using dfs and segment tree/BIT structure?
154395,qqp,Credit Risk: How much of RWA amount can an IRB model decrease in a bank?
75707,qqp,"While calculating minimum percentage of bachelor degree for CAT,does they also takes into account general papers marks or marks of honours papers?"
605,qqp,"If Armenia recognized Khojaly genocide, would Turkey and Azerbaijan accepted the Armenian genocide was real?"
32994,qqp,How many 12 digits number have the sum of 4?
108094,qqp,"Assuming God has created this universe and he started the human life from a couple, what race did they belong to? If they might belong to a particular race, then how do we have so many races now?"
61394,qqp,Can someone identify as bisexual and pansexual at the same time?
