id,src,txt
34337,qqp,Who is your favourite contestant in big boss 10?
31799,qqp,Body fat: how much kilograms required to lose 1 cm of waist circumference?
148042,qqp,"What happens if I fall extremely sick on the day of an exam (university finals or GCSE), or if I have diarrhea halfway through the exam, etc.?"
27982,qqp,The best of 2016: Which were the worst Bollywood movies in 2016?
13749,qqp,"I am slim with a body mass index of 19 and 15% body fat. Its funny, my 4 packs in abdomen are visible but how do I get rid of tummy in lower abdomen?"
57822,qqp,"I'm 11 and I want my nose pierced, I'm ok with waiting till I'm 12 which is in January, my dad said he will think about when I'm 12, can I u think?"
119606,qqp,I'm 14 years old and I weigh 74 kg. Can I gain 4.6kg muscle and lose 15kg fat if I go to gym for 2 months?
118481,qqp,"I'm 5'11"", I'm 15 years old and weigh 175lbs. Am I considered big for my age?"
24458,qqp,Skiing: Who are the world best mogule skiiers 2013 & 2014?
97199,qqp,Which was the best moment of Champions League final 2016?
