id,src,txt
44978,wiki,"In 1993, Cebeci worked with figures such as Eyyüp Bayram, Sinan Erkoç and Uğur Sönmezsoy and had her first experience in music."
142551,wiki,"Therefore, in late Yuan Dynasty, Nan Opera of Wenzhou reached its highest peak historically and later in Ming Dynasty, its original Wenzhou tone of Opera sung in Wenzhounese lost its influence and was mostly replaced by Kun Shan tone of Opera."
138382,wiki,"Near Sihlbrugg, the rivers passes the Sihlwald, the largest remaining deciduous forest of the Swiss Plateau, located between Sihlbrugg and Zürich-Leimbach."
82218,wiki,"Mitchell H. Gail, MD, PhD, senior investigator in the biostatistics branch of NCI's Division of Cancer Epidemiology and Genetics and President of the American Statistical Association (1995), commented:Marvin had a lot of guts and a vision for what was important.  "
44983,wiki,"With the release of her first album, Köylü Güzeli, in 1999, Cebeci received an award as the ""Best female newcomer of the year"" at the Kral TV Music Awards."
138392,wiki,"This region includes the municipalities respectively villages of Adliswil, Hirzel, Horgen, Hütten, Kilchberg, Langnau am Albis, Oberrieden, Richterswil, Rüschlikon, Samstagern, Schönenberg, Sihlbrugg, Thalwil and Wädenswil."
82243,wiki,"”Again, Mitchell H. Gail of National Cancer Institute recalled:So many people were helped by Marvin, whether they needed assistance with starting a company, with a personal matter, or with ideas and guidance in academic statistics."
139115,wiki,"In April he confirmed that he was recording with producer César Lemos, who had previously worked with her on albums W and Meu Momento, using tracks ""Amor, Amor"" and ""Sem Querer"" as references of the material he was preparing."
10094,wiki,"In 1992 he performed the songs ""Zeleo bih"" and ""Ciganka"" at the ""Songs of the Mediterranean"" festival in Budva."
100673,wiki,(The three had also worked together on the earlier Hallmark Hall of Fame 1954 TV version of the play.)
