id,src,txt
33878,qnli,"Beyoncé Giselle Knowles-Carter (/biːˈjɒnseɪ/ bee-YON-say) (born September 4, 1981) is an American singer, songwriter, record producer and actress."
15937,qnli,"Today, Strasbourg's different public and institutional libraries again display a sizable total number of incunabula, distributed as follows: Bibliothèque nationale et universitaire, ca."
15052,qnli,"Arnold Alois Schwarzenegger (/ˈʃwɔːrtsənˌɛɡər/; German: [ˈaɐ̯nɔlt ˈalɔʏs ˈʃvaɐ̯tsn̩ˌɛɡɐ]; born July 30, 1947) is an Austrian-American actor, filmmaker, businessman, investor, author, philanthropist, activist, former professional bodybuilder and politician."
4047,qnli,"Kanye Omari West (/ˈkɑːnjeɪ/; born June 8, 1977) is an American hip hop recording artist, record producer, rapper, fashion designer, and entrepreneur."
30412,qnli,"Madonna Louise Ciccone (/tʃɪˈkoʊni/; Italian: [tʃikˈkoːne]; born August 16, 1958) is an American singer, songwriter, actress, and businesswoman."
18357,qnli,"As of 2013, the per capita income of Delhi was Rs."
41878,qnli,"Not only does the Silver Samurai make over 350 comic book appearances, the character is playable in several video games, such as Marvel Vs."
43490,qnli,"Boardwalk Hall, formally known as the ""Historic Atlantic City Convention Hall"", is an arena in Atlantic City along the boardwalk."
21145,qnli,"Tibet (i/tᵻˈbɛt/; Wylie: Bod, pronounced [pʰø̀ʔ]; Chinese: 西藏; pinyin: Xīzàng) is a region on the Tibetan Plateau in Asia."
33790,qnli,"TechRadar gave PS3 Slim four and a half stars out of five praising its new smaller size and summed up its review stating ""Over all, the PS3 Slim is a phenomenal piece of kit."
