id,src,txt
37916,qqp,How can we eliminate caste based reservation system in India and promote only economy based reservation to benefit all talented and needy students?
156636,qqp,K Srikanth of India beat 5-time world badminton champion and Olympic gold medalist Lin 'Super' Dan in the China Open Super Series. Is this the biggest sporting achievement for India in the last few decades?
30056,qqp,Laws in India: Can we lodge a complaint to police if someone repeatedly abuses us through SMS and what punishment he can face at maximum?
30815,qqp,Why is Prime Minister Modi asking TN and Karnataka to maintain law and order when there is a problem only in Karnataka?
15682,qqp,How many seats are reserved for OBCs at IIMC Delhi? And are the seats only NC-OBC or general OBC too? Please reply ASAP.
6572,qqp,Can I get admission in Jaipur National University on basis of JEE Main 2017 score?
161681,qqp,"Can Rahul Gandhi uplift 70, 00, 00, 000 Women lives in India from various atrocities imposed from Men, Society and Fatwa from Scholarly Living-beings?"
40997,qqp,Will Ilayathalapathy Vijay become chief minister of Tamil nadu in elections 2021?
143957,qqp,Should Telugu be made as one of the official languages of Tamil Nadu since 50% of them speak Telugu?
81261,qqp,How can I get admission in La Martinere Girls college Lucknow in 11th class?
