id,src,txt
58610,qnli,The population density was 956.4 inhabitants per square mile (321.9/km²).
44276,qnli,"The population density was 2,500.1 inhabitants per square mile (965.3/km²)."
45352,qnli,"The population density was 2,409.2 people per square mile (930.2/km²)."
33790,qnli,"TechRadar gave PS3 Slim four and a half stars out of five praising its new smaller size and summed up its review stating ""Over all, the PS3 Slim is a phenomenal piece of kit."
42666,qnli,"The population density was 4,270.33 people per square mile (2653.47/km²)."
28065,qnli,"The population density was 3,569.8 people per square mile (1,378.3/km2)."
35499,qnli,"The population density was 3,292.6 people per square mile (1,271.3/km²)."
22060,qnli,"Gaming website Spong praised the new Super Slim's quietness, stating ""The most noticeable noise comes when the drive seeks a new area of the disc, such as when starting to load a game, and this occurs infrequently."
10430,qnli,"The population density was 3,771.9 people per square mile (1,456.4/km2)."
27732,qnli,"Unlike all other large planetary moons in the Solar System, Triton has a retrograde orbit, indicating that it was captured rather than forming in place; it was probably once a dwarf planet in the Kuiper belt."
