id,src,txt
57483,wiki,"In May 1932 he was elected to the French parliament as député to represent Loiret, for the Radical Socialist Party.  "
35773,wiki,"On 31 May 2019, Sacko was named in the Mali squad for the 2019 Africa Cup of Nations."
132193,wiki,"On 19 January 2015, Ayew scored Ghana's first goal of the 2015 Africa Cup of Nations in a 2–1 loss to Senegal."
4328,wiki,"In the 1910 Scottish Cup Final Dundee were up against a strong Clyde team who had knocked out the champions Celtic 3–1 in the semi-final, and were 2–0 up in the final with six minutes to play, when Hunter scored a goal to give Dundee hope."
98144,wiki,"In April 1955 the Liberal Party called for all southern MPs to work together for southern aspirations as one bloc, and to support whatever northern party would help them in their goals."
133242,wiki,"Frasco has an area, as of 1997, of 25.72 square kilometers (9.93 sq mi)."
175291,wiki,"On 28 January 2019, a special allocation draw was held which placed each country into one of the two semi-finals, as well as which half of the show they would perform in."
26425,wiki,Haines made his international debut for England on 2 December 1948 against Switzerland.
28631,wiki,Doumbia made his debut for the Ivory Coast U20 in a 3–2 friendly win over the Qatar U20s on 21 March 2016.Doumbia debuted for the Ivory Coast U23s in a pair of 2019 Africa U-23 Cup of Nations qualification matches in March 2019.
10800,wiki,"If the aggregate score was tied after the second leg, away goals rule was applied, and if still tied, penalty shoot-out (no extra time) was used to determine the winner."
