id,src,txt
22618,qnli,The Mayor and council members are elected to four-year terms.
15512,qnli,"In Bern, about 50,418 or (39.2%) of the population have completed non-mandatory upper secondary education, and 24,311 or (18.9%) have completed additional higher education (either university or a Fachhochschule)."
43675,qnli,The adult literacy rate is 99.0% (2002).
7805,qnli,"During the same year, there were 151 lower secondary classes with a total of 2,581 pupils."
37347,qnli,"Since the 2015 council elections, the composition of the council is:"
51632,qnli,"16,413 people were employed in the secondary sector and there were 950 businesses in this sector."
48070,qnli,"With the unification of the Anglo-Saxon kingdoms (outside the Danelaw) by Alfred the Great in the later 9th century, the language of government and literature became standardised around the West Saxon dialect (Early West Saxon)."
24371,qnli,"d/ of Attic Greek lenited to voiceless and voiced fricatives, yielding /θ ð/ in Medieval and Modern Greek."
22702,qnli,"As of 2008[update], there were 259 people employed in the primary economic sector and about 59 businesses involved in this sector."
30941,qnli,"The mayor, city attorney, and council members are elected to four-year terms, with a two-term limit."
