id,src,txt
48506,qnli,"Following Thein Sein's first ever visit to the UK and a meeting with Prime Minister David Cameron, the Myanmar president declared that all of his nation's political prisoners will be released by the end of 2013, in addition to a statement of support for the well-being of the Rohingya Muslim community."
53683,qnli,"In September 2009, a U.S. Drone strike reportedly killed Ilyas Kashmiri, who was the chief of Harkat-ul-Jihad al-Islami, a Kashmiri militant group associated with Al-Qaeda."
5474,qnli,"In the State of Brandenburg more than 50% of all students attended a Gesamtschule in 2007, while in the State of Bavaria less than 1% did."
23155,qnli,"Since 1642 (in the 13 colonies, the United States under the Articles of Confederation, and the current United States) an estimated 364 juvenile offenders have been put to death by the states and the federal government."
10610,qnli,"In his 1991 memoir, Washington Post journalist Carl Rowan asserted that the FBI had sent at least one anonymous letter to King encouraging him to commit suicide."
15277,qnli,"Slovenia has several streets and squares named after Tito, notably Tito Square in Velenje, incorporating a 10-meter statue."
47833,qnli,"In an address to the United Nations Security Council on 22 September 2011, Myanmar's Foreign Minister Wunna Maung Lwin confirmed the government's intention to release prisoners in the near future."
53005,qnli,"The last Ming pretender, Prince Gui, sought refuge with the King of Burma, but was turned over to a Qing expeditionary army commanded by Wu Sangui, who had him brought back to Yunnan province and executed in early 1662."
15832,qnli,A number of monks' organisations that played a vital role in Myanmar's struggle for democracy have taken measures to block any humanitarian assistance to the Rohingya community.
13356,qnli,"During the height of the Reign of Terror, Women wearing red caps gathered around the guillotine to celebrate each execution."
