id,src,txt
39716,qnli,"On 11 October 1962, the first session of the Second Vatican Council was held in the Vatican."
45446,qnli,The Islamic Prophet Muhammad carried out a siege against the Banu Qaynuqa tribe known as the Invasion of Banu Qaynuqa in February 624
39795,qnli,From this Frankish document written around 510 the oldest sentence has been identified as Dutch:
11319,qnli,"Serbo-Croatian was standardized in the mid-19th-century Vienna Literary Agreement by Croatian and Serbian writers and philologists, decades before a Yugoslav state was established."
32751,qnli,"The repeated use of Neder (or ""low"") to refer to the Dutch language is a reference to the Netherlands' downriver location at the Rhine–"
19318,qnli,"The word Catalan derives from the territory of Catalonia, itself of disputed etymology."
21620,qnli,In 1980 the Netherlands and Belgium concluded the Language Union Treaty.
53445,qnli,"There are presently around 25 mainlines per 1,000 persons, and the local availability of telephone lines (tele-density) is higher than in neighboring countries; three times greater than in adjacent Ethiopia."
33282,qnli,São Paulo is a Clemenceau-class aircraft carrier currently in service with the Brazilian Navy.
1339,qnli,"In February 1973, Israeli forces shot down Libyan Arab Airlines Flight 114, which had strayed from Egyptian airspace into Israeli-held territory during a sandstorm."
